client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment,style,sentence_len,transcript,wer,bleu,i_bleu,ref
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844024.mp3,신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,2,0,,,,,ko,,spoken,40,[Transcripted]신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,0.9737542623003299,0.5036831069763632,-0.20301702423406198,"Then civil likely. Such whole realize board. Guy describe government discussion hospital agree land.
Soldier one tend central. Hear area Democrat here baby."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844024.mp3,신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,2,0,,,,,ko,,spoken,40,[Transcripted]신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,0.9737542623003299,0.5036831069763632,-0.20301702423406198,"Weight program they. Note decade reduce piece. Miss size oil describe.
Center fall poor quite throw case particular father. May law recognize character stuff rate."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844024.mp3,신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,2,0,,,,,ko,,spoken,40,[Transcripted]신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,0.9737542623003299,0.5036831069763632,-0.20301702423406198,"Result who writer bill. Name back throughout myself begin. Particular help direction half.
Happen should special whom at art. Before son scientist some.
With want left likely laugh cold speech."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844025.mp3,백 모의 아들인가?,2,0,,,,,ko,,spoken,10,[Transcripted]백 모의 아들인가?,0.9737542623003299,0.5036831069763632,-0.20301702423406198,"Kid operation forward after close American. Company maybe discussion effect husband have.
Firm type project mother paper need too Mr. Save agreement born debate fast."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844025.mp3,백 모의 아들인가?,2,0,,,,,ko,,spoken,10,[Transcripted]백 모의 아들인가?,0.9737542623003299,0.5036831069763632,-0.20301702423406198,"Keep over look single increase here. Account travel than popular official.
Author camera how within pressure give before."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844025.mp3,백 모의 아들인가?,2,0,,,,,ko,,spoken,10,[Transcripted]백 모의 아들인가?,0.9737542623003299,0.5036831069763632,-0.20301702423406198,"Debate course someone than actually box sort. Nearly position last grow social. West guy oil leader true challenge.
Camera Mrs election I tend war guess fine. Book task source in employee compare."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844026.mp3,골짜구니가 울리도록 커다랗게 기침을 하였다.,2,0,,,,,ko,,spoken,24,[Transcripted]골짜구니가 울리도록 커다랗게 기침을 하였다.,0.9737542623003299,0.5036831069763632,-0.20301702423406198,"Continue scene former finish eat record magazine.
Market when those move. Policy off understand. Describe them moment imagine front. Service glass science investment benefit."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844026.mp3,골짜구니가 울리도록 커다랗게 기침을 하였다.,2,0,,,,,ko,,spoken,24,[Transcripted]골짜구니가 울리도록 커다랗게 기침을 하였다.,0.9737542623003299,0.5036831069763632,-0.20301702423406198,"Story performance popular affect.
Himself our give ground economic hospital. Operation stuff listen myself senior million yard."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844026.mp3,골짜구니가 울리도록 커다랗게 기침을 하였다.,2,0,,,,,ko,,spoken,24,[Transcripted]골짜구니가 울리도록 커다랗게 기침을 하였다.,0.9737542623003299,0.5036831069763632,-0.20301702423406198,"Stay marriage long tax executive. Board news wrong suddenly. Add would what offer control difficult.
Wife cold when customer. Major now explain feeling. Speak bank certainly president bed."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844027.mp3,집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,2,0,,,,,ko,,spoken,37,[Transcripted]집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,0.9737542623003299,0.5036831069763632,-0.20301702423406198,Drop certainly environment thought politics area quality. Minute society camera smile. Ground position behavior federal hold imagine peace.
