client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment,style,sentence_len,transcript,wer,bleu,i_bleu,ref
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844024.mp3,신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,2,0,,,,,ko,,spoken,40,[Transcripted]신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,1.0604534738575924,0.8943943121977883,0.044271142796155155,"Kind which live describe.
History throughout wind recognize. First meet out north. Hold work sea last lot season firm."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844024.mp3,신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,2,0,,,,,ko,,spoken,40,[Transcripted]신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,1.0604534738575924,0.8943943121977883,0.044271142796155155,"Create several until wrong wind. End source financial certainly human place.
House stuff must follow well political few. Piece me be line fast design structure building."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844024.mp3,신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,2,0,,,,,ko,,spoken,40,[Transcripted]신철이는 목구멍이 알알하도록 먼지를 먹으며 아스팔트 위를 힘없이 걸었다.,1.0604534738575924,0.8943943121977883,0.044271142796155155,"South dark operation the. Bring so energy.
She develop development force fall American parent.
Read expect list. Bit us threat we cultural. Draw allow Democrat face lead commercial."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844025.mp3,백 모의 아들인가?,2,0,,,,,ko,,spoken,10,[Transcripted]백 모의 아들인가?,1.0604534738575924,0.8943943121977883,0.044271142796155155,Writer about moment suddenly bed. Onto wear world specific quite fund of. Sing expect group at just edge involve.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844025.mp3,백 모의 아들인가?,2,0,,,,,ko,,spoken,10,[Transcripted]백 모의 아들인가?,1.0604534738575924,0.8943943121977883,0.044271142796155155,Hospital wear true son project. Mission black give month over color. Imagine because section. Draw Republican capital art especially.
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844025.mp3,백 모의 아들인가?,2,0,,,,,ko,,spoken,10,[Transcripted]백 모의 아들인가?,1.0604534738575924,0.8943943121977883,0.044271142796155155,"Every skill already much member tell different. Stay chair record hear field.
College anything military cost since high wear cover. His against easy issue discuss thus summer."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844026.mp3,골짜구니가 울리도록 커다랗게 기침을 하였다.,2,0,,,,,ko,,spoken,24,[Transcripted]골짜구니가 울리도록 커다랗게 기침을 하였다.,1.0604534738575924,0.8943943121977883,0.044271142796155155,"Hour fish suddenly explain commercial summer Democrat.
Professional prove step the difference. Worker war result attack reach your."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844026.mp3,골짜구니가 울리도록 커다랗게 기침을 하였다.,2,0,,,,,ko,,spoken,24,[Transcripted]골짜구니가 울리도록 커다랗게 기침을 하였다.,1.0604534738575924,0.8943943121977883,0.044271142796155155,"Early decade rise technology she key. South magazine old well.
Agency tonight party across work time Congress. Indeed entire place. Hospital lay major laugh magazine from body."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844026.mp3,골짜구니가 울리도록 커다랗게 기침을 하였다.,2,0,,,,,ko,,spoken,24,[Transcripted]골짜구니가 울리도록 커다랗게 기침을 하였다.,1.0604534738575924,0.8943943121977883,0.044271142796155155,"Seven add blue key meet magazine price attorney. And oil out safe nothing.
Event wife some. Smile imagine successful before worry total dream sister."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844027.mp3,집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,2,0,,,,,ko,,spoken,37,[Transcripted]집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,1.0604534738575924,0.8943943121977883,0.044271142796155155,"Later fear determine play difference. Maintain single determine often store.
Message reflect himself above stay summer natural. Star sound hotel wonder because hear."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844027.mp3,집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,2,0,,,,,ko,,spoken,37,[Transcripted]집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,1.0604534738575924,0.8943943121977883,0.044271142796155155,"To employee choose civil mention. Responsibility manage now grow. Alone describe before reason here.
Today newspaper create sit.
Tell far forget free rich bag mother."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844027.mp3,집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,2,0,,,,,ko,,spoken,37,[Transcripted]집안은 잠깐 무슨 큰 파란이 일어나려는 것 같이 엄숙하고 고요하다.,1.0604534738575924,0.8943943121977883,0.044271142796155155,"Pretty likely window set create personal picture. Various believe wide almost.
Age five reason. Despite operation rise first idea. Home mind the player reason authority section."
f8df32165ae35b8fa424b6847071e038ff35b7982ec54540d43f92c2728a29d6398f895e9769645c763899932af6c9edb6947d756297f6fb6f4b3c26d07494b0,testsuites/cv-corpus-15.0-2023-09-08/ko/clips/common_voice_ko_35844067.mp3,그는 이 우중에 우장도 없이 그 먼 곳을 철벅거리고 가기가 싫었음일까?,2,0,thirties,male,,,ko,,spoken,39,[Transcripted]그는 이 우중에 우장도 없이 그 먼 곳을 철벅거리고 가기가 싫었음일까?,1.0604534738575924,0.8943943121977883,0.044271142796155155,Brother discuss another either benefit. Third suddenly attorney industry. Size standard keep data.
